is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,B,1,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,B,1,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,132
0,0,0,A,A,0,No Deposit,132
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,No Deposit,132
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,No Deposit,132
0,0,0,A,A,0,No Deposit,132
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,21
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,A,A,0,Non Refund,98
0,0,0,F,F,0,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,F,F,3,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,E,E,0,No Deposit,234
0,0,0,A,A,0,No Deposit,234
0,0,0,E,E,0,No Deposit,234
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,234
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,234
0,0,0,A,A,0,No Deposit,234
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,E,E,0,No Deposit,234
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,234
0,0,0,A,A,0,No Deposit,234
0,0,0,A,A,0,No Deposit,28
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,1,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,D,D,0,No Deposit,14
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,E,E,0,No Deposit,14
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,D,D,2,No Deposit,9
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,A,A,0,No Deposit,56
0,0,0,D,D,0,No Deposit,9
0,0,0,A,D,0,No Deposit,77
0,0,0,B,B,0,No Deposit,9
0,0,0,F,F,0,No Deposit,9
0,0,0,F,F,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,B,B,0,No Deposit,9
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,3
0,0,0,A,A,0,Non Refund,3
0,0,0,A,D,0,No Deposit,39
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,2,No Deposit,9
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,1,No Deposit,NULL
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,NULL
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,1,No Deposit,9
0,0,0,A,A,0,Non Refund,34
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,34
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,F,F,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,F,F,0,No Deposit,9
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,31
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,44
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,F,F,0,No Deposit,9
0,0,0,A,A,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,E,E,0,No Deposit,14
0,0,0,A,A,0,No Deposit,21
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,85
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,B,B,1,No Deposit,9
0,0,0,B,B,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,A,A,0,Non Refund,34
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,D,1,No Deposit,NULL
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,E,E,0,Non Refund,NULL
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,1
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,D,D,0,No Deposit,83
0,0,0,A,A,0,No Deposit,9
0,0,0,A,B,1,No Deposit,9
0,0,0,F,F,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,B,1,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,F,F,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,22
0,0,0,A,A,0,No Deposit,9
0,0,0,E,E,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,E,E,0,No Deposit,NULL
0,0,0,E,E,0,No Deposit,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,F,F,0,No Deposit,7
0,0,0,A,A,0,No Deposit,14
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,195
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,195
0,0,0,D,D,3,No Deposit,9
0,0,0,A,A,0,No Deposit,195
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,83
0,0,0,D,D,0,No Deposit,7
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,118
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,A,C,0,No Deposit,57
0,0,0,A,A,0,Non Refund,1
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,NULL
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,2,No Deposit,9
0,0,0,A,A,0,Non Refund,NULL
0,0,0,A,A,0,Non Refund,NULL
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,NULL
0,0,0,A,A,0,Non Refund,NULL
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,3,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,NULL
0,0,0,A,A,0,Non Refund,NULL
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,Non Refund,NULL
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,NULL
0,0,0,D,D,0,No Deposit,57
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,Non Refund,NULL
0,0,0,G,G,0,No Deposit,8
0,0,0,F,F,0,No Deposit,8
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,3,No Deposit,9
0,0,0,A,A,3,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,3,No Deposit,9
0,0,0,A,A,3,No Deposit,9
0,0,0,D,D,0,No Deposit,9
0,0,0,A,A,0,No Deposit,9
0,0,0,A,A,0,No Deposit,29
0,0,0,A,A,0,No Deposit,29
